Mean Temp Monthly (°C),Total Precip Monthly (mm),Province,Year,Month
14.406451613,19.4,Alberta,2015,8
14.406451613,19.4,Alberta,2015,8
14.406451613,19.4,Alberta,2015,8
14.406451613,19.4,Alberta,2015,8
14.406451613,19.4,Alberta,2015,8
14.406451613,19.4,Alberta,2015,8
14.406451613,19.4,Alberta,2015,8
14.406451613,19.4,Alberta,2015,8
14.406451613,19.4,Alberta,2015,8
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
8.023333333,49,Alberta,2015,9
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
5.2,25.6,Alberta,2015,10
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-5.096153846,20.6,Alberta,2015,11
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-12.862962963,21.2,Alberta,2015,12
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-16.690322581,8.7,Alberta,2020,1
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-11.120689655,17.3,Alberta,2020,2
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-9.770967742,11.2,Alberta,2020,3
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
-0.876666667,6.7,Alberta,2020,4
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
9.877419355,80,Alberta,2020,5
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
14.016666667,156.5,Alberta,2020,6
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
17.325806452,71.4,Alberta,2020,7
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
16.145161290,60.2,Alberta,2020,8
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
10.246666667,14.1,Alberta,2020,9
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
0.522580645,24.3,Alberta,2020,10
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-6.99,20.8,Alberta,2020,11
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-8.2,3.9,Alberta,2020,12
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-10.919354839,12.7,Alberta,2021,1
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-18.032142857,7.8,Alberta,2021,2
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
-2.819354839,7.4,Alberta,2021,3
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
3.463333333,9.4,Alberta,2021,4
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
9.370967742,41,Alberta,2021,5
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
16.886666667,28.7,Alberta,2021,6
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
